"maszyna","asm_id","zespol","par_id","ilosc","name"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20576",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20577",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20578",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20579",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20580",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20591",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20592",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20593",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20594",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20595",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20596",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20597",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20598",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20599",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20600",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20611",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20612",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20613",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20614",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20615",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20616",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20617",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20618",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20619",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20620",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20631",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20632",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20633",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20634",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20635",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20636",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20637",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20638",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20639",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20640",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20651",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20652",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20653",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20654",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20655",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20656",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20657",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20658",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20659",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20660",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20671",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20672",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20673",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20674",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20675",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20676",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20677",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20678",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20679",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20680",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20691",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20692",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20693",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20694",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20695",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20696",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20697",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20698",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20699",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20700",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20711",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20712",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20713",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20714",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20715",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20716",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20717",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20718",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20719",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20720",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20731",1,"16B-1RD_ogniwo_A"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20732",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20733",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20734",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20735",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20736",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20737",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20738",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20739",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20740",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20741",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20742",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20743",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20744",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20745",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20746",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20747",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20748",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20749",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20750",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20751",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20752",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20753",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20754",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20755",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20756",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20757",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20758",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20759",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20760",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20761",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20762",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20763",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20764",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20765",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20766",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20767",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20768",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20769",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20770",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20771",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20772",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20773",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20774",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20775",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20776",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20777",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20778",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20779",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20780",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20781",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20782",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20783",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20784",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20785",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20786",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20787",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20788",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20789",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20790",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20791",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20792",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20793",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20794",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20795",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20796",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20797",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20798",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20799",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20800",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20801",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20802",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20803",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20804",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20805",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20806",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20807",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20808",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20809",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20810",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20811",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20812",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20813",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20814",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20815",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20816",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20817",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20818",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20819",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20820",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20821",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20822",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20823",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20824",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20825",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20826",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20827",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20828",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20829",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20830",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20831",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20832",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20833",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20834",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20835",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20836",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20837",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20838",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20839",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20840",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20841",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20842",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20843",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20844",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20845",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20846",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20847",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20848",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20849",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20850",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20851",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20852",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20853",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20854",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20855",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20856",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20857",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20858",1,"16B-1RD_ogniwo_B"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20859",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20438","032P_02.03.00.000_Lancuch_z_zabierak_16B-1RDx280_7112","id20870",1,"032P_02.03.01.000_Ogniwo_z_zabierak"
"032P","id20448","032P_02.03.01.000_Ogniwo_z_zabierak","id20449",1,"16B-1RD_ogniwo_L9"
"032P","id20448","032P_02.03.01.000_Ogniwo_z_zabierak","id20450",1,"032P_02.03.01.001_Zabierak"
