,is_asm,machine,asm_name,name,biblioteka,par_per_asm
128,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_912_M6x12_Zn_KL8.8,DIN_912_M6x12_Zn_KL8.8,1
129,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_127_M6_Zn_HV200,DIN_127_M6_Zn_HV200,1
130,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_912_M6x12_Zn_KL8.8,DIN_912_M6x12_Zn_KL8.8,1
131,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_912_M6x12_Zn_KL8.8,DIN_912_M6x12_Zn_KL8.8,1
132,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_912_M6x12_Zn_KL8.8,DIN_912_M6x12_Zn_KL8.8,1
133,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,DIN_912_M6x12_Zn_KL8.8,DIN_912_M6x12_Zn_KL8.8,1
134,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,032P_01.01.00.000_Rama_A,032P_01.01.00.000_Rama_A,1
135,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
136,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
137,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
138,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
139,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
140,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
141,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
142,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
143,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
144,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,032P_01.02.00.000_Rama_B,032P_01.02.00.000_Rama_B,1
145,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
146,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
147,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
148,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
149,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
150,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
151,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
152,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
153,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
154,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,Rolka_5103-SV80x2-SV20-IGM10x20-465-2600-ZZ,1
155,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
156,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.07.00.000_Lancuch_10B-1x52_825,5","032P_01.07.00.000_Lancuch_10B-1x52_825,5",1
157,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M8_Zn_HV200,DIN_127_M8_Zn_HV200,1
158,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
159,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
160,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_9021_M8_Zn_HV200,DIN_9021_M8_Zn_HV200,1
161,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
162,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
163,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
164,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
165,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
166,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
167,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
168,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
169,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
170,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
171,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.08.00.000_Lancuch_10B-1x58_920,75","032P_01.08.00.000_Lancuch_10B-1x58_920,75",1
172,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M8_Zn_HV200,DIN_125_M8_Zn_HV200,1
173,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M8_Zn_HV200,DIN_125_M8_Zn_HV200,1
174,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M8_Zn_HV200,DIN_125_M8_Zn_HV200,1
175,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
176,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
177,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
178,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
179,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
180,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
181,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
182,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
183,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
184,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
185,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
186,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
187,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
188,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
189,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
190,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
191,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
192,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
193,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
194,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M12x40_Zn_KL8.8,DIN_933_M12x40_Zn_KL8.8,1
195,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
196,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
197,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
198,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
199,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
200,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
201,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M8_Zn_HV200,DIN_125_M8_Zn_HV200,1
202,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M8_Zn_KL8,DIN_934_M8_Zn_KL8,1
203,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M8_Zn_KL8,DIN_934_M8_Zn_KL8,1
204,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M8_Zn_HV200,DIN_127_M8_Zn_HV200,1
205,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M8_Zn_HV200,DIN_127_M8_Zn_HV200,1
206,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M8_Zn_HV200,DIN_127_M8_Zn_HV200,1
207,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
208,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
209,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_9021_M8_Zn_HV200,DIN_9021_M8_Zn_HV200,1
210,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
211,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
212,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_9021_M8_Zn_HV200,DIN_9021_M8_Zn_HV200,1
213,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,Kolo_lancuchowe_z_piasta_SM_10B-1_z16_d25,Kolo_lancuchowe_z_piasta_SM_10B-1_z16_d25,1
214,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,032P_01.00.00.001_Plaskownik_spinajacy,032P_01.00.00.001_Plaskownik_spinajacy,1
215,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
216,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
217,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M10_Zn_HV200,DIN_125_M10_Zn_HV200,1
218,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M10_Zn_HV200,DIN_125_M10_Zn_HV200,1
219,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
220,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_9021_M8_Zn_HV200,DIN_9021_M8_Zn_HV200,1
221,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,032P_01.09.00.000_Wspornik czujnika,032P_01.09.00.000_Wspornik czujnika,1
222,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,032P_01.00.00.001_Plaskownik_spinajacy,032P_01.00.00.001_Plaskownik_spinajacy,1
223,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX","Motoreduktor_CHM_50_7,5_80_B14_V6_CHT_80_D4_1.10_Kw_230-400V-50Hz_1_CHT_MVS_DX_PC_SX",1
224,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M8_Zn_KL8,DIN_934_M8_Zn_KL8,1
225,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"Łańcuch 10B-1 x 52 a=310 L=825,5","Łańcuch 10B-1 x 52 a=310 L=825,5",1
226,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M8_Zn_KL8,DIN_934_M8_Zn_KL8,1
227,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
228,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M12_Zn_HV200,DIN_125_M12_Zn_HV200,1
229,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
230,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.07.00.000_Lancuch_10B-1x52_825,5","032P_01.07.00.000_Lancuch_10B-1x52_825,5",1
231,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M8x30_Zn_KL8.8,DIN_933_M8x30_Zn_KL8.8,1
232,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M8x30_Zn_KL8.8,DIN_933_M8x30_Zn_KL8.8,1
233,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M8x30_Zn_KL8.8,DIN_933_M8x30_Zn_KL8.8,1
234,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M8x30_Zn_KL8.8,DIN_933_M8x30_Zn_KL8.8,1
235,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
236,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
237,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
238,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
239,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
240,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
241,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
242,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
243,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
244,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
245,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,"032P_01.06.00.000_Lancuch_10B-1x34_539,75","032P_01.06.00.000_Lancuch_10B-1x34_539,75",1
246,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
247,1,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13,20220203-4.02.01.04.00 Koło łańcuch. 2 x 10B-1 z=13,1
248,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M12_Zn_HV200,DIN_127_M12_Zn_HV200,1
249,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_934_M12_Zn_KL8,DIN_934_M12_Zn_KL8,1
250,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
251,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
252,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
253,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
254,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_933_M10x30_Zn_KL8.8,DIN_933_M10x30_Zn_KL8.8,1
255,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
256,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
257,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
258,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
259,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_125_M10_Zn_HV200,DIN_125_M10_Zn_HV200,1
260,0,032P_00.00.00.000_Przenosnik_rolkowo_lancuchowy,032P_01.00.00.000_Modul_rolkowy,DIN_127_M10_Zn_HV200,DIN_127_M10_Zn_HV200,1
