,mach_id,asm_id,asm_name,par_id,ile
1634,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5764,1
1635,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5765,1
1636,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5766,1
1637,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5767,1
1638,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5768,1
1639,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5769,1
1640,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5770,1
1641,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5771,1
1642,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5772,1
1643,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5773,1
1644,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5774,1
1645,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5775,1
1646,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5776,1
1647,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5777,1
1648,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5778,1
1649,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5779,1
1650,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5780,1
1651,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5781,1
1652,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5782,1
1653,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5783,1
1654,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5784,1
1655,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5785,1
1656,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5786,1
1657,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5787,1
1658,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5788,1
1659,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5789,1
1660,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5790,1
1661,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5791,1
1662,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5792,1
1663,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5793,1
1664,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5794,1
1665,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5795,1
1666,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5796,1
1667,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5797,1
1668,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5798,1
1669,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5799,1
1670,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5800,1
1671,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5801,1
1672,032P,id5750,"032P_01.07.00.000_Lancuch_10B-1x52_825,5",id5802,1
1673,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5865,1
1674,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5866,1
1675,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5867,1
1676,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5868,1
1677,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5869,1
1678,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5870,1
1679,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5871,1
1680,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5872,1
1681,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5873,1
1682,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5874,1
1683,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5875,1
1684,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5876,1
1685,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5877,1
1686,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5878,1
1687,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5879,1
1688,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5880,1
1689,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5881,1
1690,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5882,1
1691,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5883,1
1692,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5884,1
1693,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5885,1
1694,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5886,1
1695,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5887,1
1696,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5888,1
1697,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5889,1
1698,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5890,1
1699,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5891,1
1700,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5892,1
1701,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5893,1
1702,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5894,1
1703,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5895,1
1704,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5896,1
1705,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5897,1
1706,032P,id5864,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5898,1
1707,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5902,1
1708,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5903,1
1709,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5904,1
1710,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5905,1
1711,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5906,1
1712,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5907,1
1713,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5908,1
1714,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5909,1
1715,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5910,1
1716,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5911,1
1717,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5912,1
1718,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5913,1
1719,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5914,1
1720,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5915,1
1721,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5916,1
1722,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5917,1
1723,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5918,1
1724,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5919,1
1725,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5920,1
1726,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5921,1
1727,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5922,1
1728,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5923,1
1729,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5924,1
1730,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5925,1
1731,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5926,1
1732,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5927,1
1733,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5928,1
1734,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5929,1
1735,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5930,1
1736,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5931,1
1737,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5932,1
1738,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5933,1
1739,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5934,1
1740,032P,id5901,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5935,1
1741,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5939,1
1742,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5940,1
1743,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5941,1
1744,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5942,1
1745,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5943,1
1746,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5944,1
1747,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5945,1
1748,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5946,1
1749,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5947,1
1750,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5948,1
1751,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5949,1
1752,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5950,1
1753,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5951,1
1754,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5952,1
1755,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5953,1
1756,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5954,1
1757,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5955,1
1758,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5956,1
1759,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5957,1
1760,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5958,1
1761,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5959,1
1762,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5960,1
1763,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5961,1
1764,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5962,1
1765,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5963,1
1766,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5964,1
1767,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5965,1
1768,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5966,1
1769,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5967,1
1770,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5968,1
1771,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5969,1
1772,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5970,1
1773,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5971,1
1774,032P,id5938,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5972,1
1775,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5976,1
1776,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5977,1
1777,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5978,1
1778,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5979,1
1779,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5980,1
1780,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5981,1
1781,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5982,1
1782,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5983,1
1783,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5984,1
1784,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5985,1
1785,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5986,1
1786,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5987,1
1787,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5988,1
1788,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5989,1
1789,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5990,1
1790,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5991,1
1791,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5992,1
1792,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5993,1
1793,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5994,1
1794,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5995,1
1795,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5996,1
1796,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5997,1
1797,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5998,1
1798,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id5999,1
1799,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6000,1
1800,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6001,1
1801,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6002,1
1802,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6003,1
1803,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6004,1
1804,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6005,1
1805,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6006,1
1806,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6007,1
1807,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6008,1
1808,032P,id5975,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6009,1
1809,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6013,1
1810,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6014,1
1811,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6015,1
1812,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6016,1
1813,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6017,1
1814,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6018,1
1815,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6019,1
1816,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6020,1
1817,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6021,1
1818,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6022,1
1819,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6023,1
1820,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6024,1
1821,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6025,1
1822,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6026,1
1823,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6027,1
1824,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6028,1
1825,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6029,1
1826,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6030,1
1827,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6031,1
1828,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6032,1
1829,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6033,1
1830,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6034,1
1831,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6035,1
1832,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6036,1
1833,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6037,1
1834,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6038,1
1835,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6039,1
1836,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6040,1
1837,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6041,1
1838,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6042,1
1839,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6043,1
1840,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6044,1
1841,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6045,1
1842,032P,id6012,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6046,1
1843,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6050,1
1844,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6051,1
1845,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6052,1
1846,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6053,1
1847,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6054,1
1848,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6055,1
1849,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6056,1
1850,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6057,1
1851,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6058,1
1852,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6059,1
1853,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6060,1
1854,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6061,1
1855,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6062,1
1856,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6063,1
1857,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6064,1
1858,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6065,1
1859,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6066,1
1860,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6067,1
1861,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6068,1
1862,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6069,1
1863,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6070,1
1864,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6071,1
1865,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6072,1
1866,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6073,1
1867,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6074,1
1868,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6075,1
1869,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6076,1
1870,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6077,1
1871,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6078,1
1872,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6079,1
1873,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6080,1
1874,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6081,1
1875,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6082,1
1876,032P,id6049,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6083,1
1877,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6087,1
1878,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6088,1
1879,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6089,1
1880,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6090,1
1881,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6091,1
1882,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6092,1
1883,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6093,1
1884,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6094,1
1885,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6095,1
1886,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6096,1
1887,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6097,1
1888,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6098,1
1889,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6099,1
1890,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6100,1
1891,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6101,1
1892,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6102,1
1893,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6103,1
1894,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6104,1
1895,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6105,1
1896,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6106,1
1897,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6107,1
1898,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6108,1
1899,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6109,1
1900,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6110,1
1901,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6111,1
1902,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6112,1
1903,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6113,1
1904,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6114,1
1905,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6115,1
1906,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6116,1
1907,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6117,1
1908,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6118,1
1909,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6119,1
1910,032P,id6086,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6120,1
1911,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6124,1
1912,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6125,1
1913,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6126,1
1914,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6127,1
1915,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6128,1
1916,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6129,1
1917,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6130,1
1918,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6131,1
1919,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6132,1
1920,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6133,1
1921,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6134,1
1922,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6135,1
1923,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6136,1
1924,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6137,1
1925,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6138,1
1926,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6139,1
1927,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6140,1
1928,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6141,1
1929,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6142,1
1930,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6143,1
1931,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6144,1
1932,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6145,1
1933,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6146,1
1934,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6147,1
1935,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6148,1
1936,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6149,1
1937,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6150,1
1938,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6151,1
1939,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6152,1
1940,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6153,1
1941,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6154,1
1942,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6155,1
1943,032P,id6123,"032P_01.06.00.000_Lancuch_10B-1x34_539,75",id6156,1
